0.086
0.065
0.073
0.076
0.067
0.064
0.08
0.064
0.077
0.071
0.067
0.081
0.061
0.065
0.06
0.06
0.06
0.061
0.06
0.058
0.06
0.061
0.058
0.06
0.06
0.06
0.061
0.061
0.061
0.061
0.059
0.061
0.06
0.059
0.059
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.059
0.06
0.059
0.064
0.062
0.06
0.058
0.06
0.06
0.074
0.06
0.059
0.06
0.059
0.06
0.06
0.058
0.059
0.06
0.061
0.062
0.065
0.058
0.06
0.059
0.06
0.059
0.06
0.061
0.059
0.058
0.059
0.062
0.059
0.06
0.06
0.063
0.064
0.061
0.063
0.06
0.059
0.059
0.061
0.055
0.06
0.059
0.065
0.058
0.059
0.06
0.06
0.059
0.062
0.064
0.063
0.059
