0.094
0.089
0.095
0.118
0.12
0.117
0.118
0.116
0.119
0.115
0.101
0.099
0.087
0.089
0.087
0.085
0.085
0.085
0.084
0.085
0.086
0.116
0.113
0.093
0.083
0.086
0.083
0.084
0.083
0.083
0.084
0.083
0.085
0.083
0.083
0.086
0.084
0.087
0.084
0.083
0.086
0.084
0.086
0.084
0.084
0.085
0.084
0.085
0.083
0.084
0.084
0.082
0.085
0.083
0.084
0.083
0.084
0.099
0.097
0.1
0.097
0.099
0.096
0.089
0.083
0.085
0.083
0.083
0.084
0.084
0.084
0.084
0.084
0.087
0.084
0.086
0.084
0.086
0.084
0.084
0.086
0.083
0.086
0.084
0.085
0.085
0.084
0.086
0.084
0.085
0.083
0.083
0.085
0.083
0.085
0.084
0.084
0.085
0.084
0.084
