0.939
0.912
0.912
0.915
0.913
0.905
0.905
0.901
0.908
0.909
0.911
0.914
0.911
0.91
0.91
0.903
0.908
0.907
0.909
0.91
0.919
0.91
0.91
0.905
0.907
0.92
0.919
0.929
0.92
0.913
0.914
0.907
0.905
0.91
0.92
0.907
0.91
0.907
0.911
0.913
0.914
0.914
0.914
0.916
0.91
0.914
0.918
0.926
0.917
0.919
0.919
0.91
0.908
0.916
0.915
0.917
0.916
0.918
0.91
0.917
0.909
0.908
0.916
0.914
0.909
0.908
0.908
0.915
0.927
0.908
0.907
0.918
0.916
0.909
0.906
0.904
0.908
0.906
0.91
0.916
0.92
0.923
0.918
0.927
0.922
0.913
0.915
0.915
0.912
0.908
0.916
0.909
0.91
0.911
0.917
0.922
0.911
0.915
0.915
0.917
